Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Gene type
ENSMUSG00000106075	ENSMUSG00000106075.2	ENSMUST00000199701	ENSMUST00000199701.2	processed_pseudogene
ENSMUSG00000104726	ENSMUSG00000104726.2	ENSMUST00000195974	ENSMUST00000195974.2	processed_pseudogene
ENSMUSG00000099768	ENSMUSG00000099768.2	ENSMUST00000189416	ENSMUST00000189416.2	unprocessed_pseudogene
ENSMUSG00000091692	ENSMUSG00000091692.3	ENSMUST00000206529	ENSMUST00000206529.2	protein_coding
ENSMUSG00000091692	ENSMUSG00000091692.3	ENSMUST00000171664	ENSMUST00000171664.2	protein_coding
ENSMUSG00000108397	ENSMUSG00000108397.2	ENSMUST00000206360	ENSMUST00000206360.2	processed_pseudogene
ENSMUSG00000108661	ENSMUSG00000108661.2	ENSMUST00000206054	ENSMUST00000206054.2	TEC
ENSMUSG00000102113	ENSMUSG00000102113.2	ENSMUST00000189085	ENSMUST00000189085.2	unprocessed_pseudogene
ENSMUSG00000108619	ENSMUSG00000108619.2	ENSMUST00000206590	ENSMUST00000206590.2	lncRNA
ENSMUSG00000100376	ENSMUSG00000100376.2	ENSMUST00000191554	ENSMUST00000191554.2	processed_pseudogene
ENSMUSG00000099657	ENSMUSG00000099657.3	ENSMUST00000189873	ENSMUST00000189873.3	unprocessed_pseudogene
ENSMUSG00000105207	ENSMUSG00000105207.2	ENSMUST00000200624	ENSMUST00000200624.2	processed_pseudogene
ENSMUSG00000105243	ENSMUSG00000105243.2	ENSMUST00000198123	ENSMUST00000198123.2	TEC
ENSMUSG00000099979	ENSMUSG00000099979.2	ENSMUST00000189662	ENSMUST00000189662.2	processed_pseudogene
ENSMUSG00000104749	ENSMUSG00000104749.2	ENSMUST00000200496	ENSMUST00000200496.2	TEC
ENSMUSG00000108779	ENSMUSG00000108779.2	ENSMUST00000206905	ENSMUST00000206905.2	TEC
ENSMUSG00000092031	ENSMUSG00000092031.2	ENSMUST00000165058	ENSMUST00000165058.2	unprocessed_pseudogene
ENSMUSG00000091639	ENSMUSG00000091639.3	ENSMUST00000169182	ENSMUST00000169182.3	processed_pseudogene
ENSMUSG00000101449	ENSMUSG00000101449.2	ENSMUST00000185660	ENSMUST00000185660.2	processed_pseudogene
ENSMUSG00000107986	ENSMUSG00000107986.2	ENSMUST00000205206	ENSMUST00000205206.2	unprocessed_pseudogene
ENSMUSG00000107416	ENSMUSG00000107416.2	ENSMUST00000204865	ENSMUST00000204865.2	processed_pseudogene
ENSMUSG00000107650	ENSMUSG00000107650.2	ENSMUST00000204841	ENSMUST00000204841.2	processed_pseudogene
ENSMUSG00000092592	ENSMUSG00000092592.2	ENSMUST00000094532	ENSMUST00000094532.4	protein_coding
ENSMUSG00000095831	ENSMUSG00000095831.3	ENSMUST00000213997	ENSMUST00000213997.2	protein_coding
ENSMUSG00000095831	ENSMUSG00000095831.3	ENSMUST00000053647	ENSMUST00000053647.5	protein_coding
ENSMUSG00000108312	ENSMUSG00000108312.2	ENSMUST00000206469	ENSMUST00000206469.2	processed_pseudogene
ENSMUSG00000102370	ENSMUSG00000102370.2	ENSMUST00000195767	ENSMUST00000195767.2	TEC
ENSMUSG00000090584	ENSMUSG00000090584.2	ENSMUST00000171382	ENSMUST00000171382.2	processed_pseudogene
ENSMUSG00000091998	ENSMUSG00000091998.3	ENSMUST00000166673	ENSMUST00000166673.3	processed_pseudogene
ENSMUSG00000105993	ENSMUSG00000105993.2	ENSMUST00000197237	ENSMUST00000197237.2	protein_coding
ENSMUSG00000106329	ENSMUSG00000106329.2	ENSMUST00000199790	ENSMUST00000199790.2	TEC
ENSMUSG00000098042	ENSMUSG00000098042.2	ENSMUST00000183020	ENSMUST00000183020.2	processed_pseudogene
ENSMUSG00000097984	ENSMUSG00000097984.2	ENSMUST00000183320	ENSMUST00000183320.2	processed_pseudogene
ENSMUSG00000096727	ENSMUSG00000096727.4	ENSMUST00000174576	ENSMUST00000174576.4	protein_coding
ENSMUSG00000096727	ENSMUSG00000096727.4	ENSMUST00000178857	ENSMUST00000178857.2	protein_coding
ENSMUSG00000096727	ENSMUSG00000096727.4	ENSMUST00000114230	ENSMUST00000114230.3	protein_coding
ENSMUSG00000096727	ENSMUSG00000096727.4	ENSMUST00000171321	ENSMUST00000171321.2	protein_coding
ENSMUSG00000096727	ENSMUSG00000096727.4	ENSMUST00000237228	ENSMUST00000237228.2	protein_coding
ENSMUSG00000096727	ENSMUSG00000096727.4	ENSMUST00000179593	ENSMUST00000179593.2	protein_coding
ENSMUSG00000096727	ENSMUSG00000096727.4	ENSMUST00000173831	ENSMUST00000173831.3	protein_coding
ENSMUSG00000090317	ENSMUSG00000090317.2	ENSMUST00000165499	ENSMUST00000165499.2	lncRNA
ENSMUSG00000099070	ENSMUSG00000099070.3	ENSMUST00000183371	ENSMUST00000183371.3	miRNA
ENSMUSG00000098229	ENSMUSG00000098229.2	ENSMUST00000182374	ENSMUST00000182374.2	processed_pseudogene
ENSMUSG00000098204	ENSMUSG00000098204.2	ENSMUST00000182345	ENSMUST00000182345.2	lncRNA
ENSMUSG00000098862	ENSMUSG00000098862.3	ENSMUST00000183357	ENSMUST00000183357.3	miRNA
ENSMUSG00000106512	ENSMUSG00000106512.2	ENSMUST00000197222	ENSMUST00000197222.2	TEC
ENSMUSG00000106496	ENSMUSG00000106496.2	ENSMUST00000199038	ENSMUST00000199038.2	processed_pseudogene
ENSMUSG00000105040	ENSMUSG00000105040.2	ENSMUST00000199777	ENSMUST00000199777.2	processed_pseudogene
ENSMUSG00000108157	ENSMUSG00000108157.2	ENSMUST00000204960	ENSMUST00000204960.2	unprocessed_pseudogene
ENSMUSG00000102199	ENSMUSG00000102199.2	ENSMUST00000195321	ENSMUST00000195321.2	TEC
ENSMUSG00000108193	ENSMUSG00000108193.2	ENSMUST00000204261	ENSMUST00000204261.2	unprocessed_pseudogene
ENSMUSG00000094669	ENSMUSG00000094669.4	ENSMUST00000213649	ENSMUST00000213649.2	protein_coding
ENSMUSG00000094669	ENSMUSG00000094669.4	ENSMUST00000095954	ENSMUST00000095954.4	protein_coding
ENSMUSG00000100476	ENSMUSG00000100476.2	ENSMUST00000190988	ENSMUST00000190988.2	processed_pseudogene
ENSMUSG00000108149	ENSMUSG00000108149.2	ENSMUST00000204679	ENSMUST00000204679.2	unprocessed_pseudogene
ENSMUSG00000094200	ENSMUSG00000094200.3	ENSMUST00000215911	ENSMUST00000215911.2	protein_coding
ENSMUSG00000094200	ENSMUSG00000094200.3	ENSMUST00000216411	ENSMUST00000216411.2	protein_coding
ENSMUSG00000094200	ENSMUSG00000094200.3	ENSMUST00000095953	ENSMUST00000095953.3	protein_coding
ENSMUSG00000093221	ENSMUSG00000093221.3	ENSMUST00000175480	ENSMUST00000175480.3	miRNA
ENSMUSG00000109500	ENSMUSG00000109500.2	ENSMUST00000207456	ENSMUST00000207456.2	TEC
ENSMUSG00000090744	ENSMUSG00000090744.8	ENSMUST00000073410	ENSMUST00000073410.12	protein_coding
ENSMUSG00000090744	ENSMUSG00000090744.8	ENSMUST00000110214	ENSMUST00000110214.9	protein_coding
ENSMUSG00000090744	ENSMUSG00000090744.8	ENSMUST00000164677	ENSMUST00000164677.2	protein_coding
ENSMUSG00000090744	ENSMUSG00000090744.8	ENSMUST00000171059	ENSMUST00000171059.2	protein_coding
ENSMUSG00000091396	ENSMUSG00000091396.3	ENSMUST00000172433	ENSMUST00000172433.3	processed_pseudogene
ENSMUSG00000090341	ENSMUSG00000090341.2	ENSMUST00000166613	ENSMUST00000166613.2	transcribed_unprocessed_pseudogene
ENSMUSG00000108482	ENSMUSG00000108482.2	ENSMUST00000205343	ENSMUST00000205343.2	processed_pseudogene
ENSMUSG00000107469	ENSMUSG00000107469.2	ENSMUST00000203108	ENSMUST00000203108.2	unprocessed_pseudogene
ENSMUSG00000091260	ENSMUSG00000091260.2	ENSMUST00000073948	ENSMUST00000073948.7	protein_coding
ENSMUSG00000101630	ENSMUSG00000101630.2	ENSMUST00000188535	ENSMUST00000188535.2	lncRNA
ENSMUSG00000096158	ENSMUSG00000096158.2	ENSMUST00000178247	ENSMUST00000178247.2	processed_pseudogene
ENSMUSG00000094145	ENSMUSG00000094145.3	ENSMUST00000172199	ENSMUST00000172199.3	protein_coding
ENSMUSG00000094145	ENSMUSG00000094145.3	ENSMUST00000232807	ENSMUST00000232807.2	protein_coding
ENSMUSG00000103862	ENSMUSG00000103862.4	ENSMUST00000220397	ENSMUST00000220397.2	TEC
ENSMUSG00000103862	ENSMUSG00000103862.4	ENSMUST00000193976	ENSMUST00000193976.2	TEC
ENSMUSG00000107289	ENSMUSG00000107289.2	ENSMUST00000202972	ENSMUST00000202972.2	processed_pseudogene
ENSMUSG00000106854	ENSMUSG00000106854.2	ENSMUST00000202094	ENSMUST00000202094.2	unprocessed_pseudogene
ENSMUSG00000107117	ENSMUSG00000107117.2	ENSMUST00000202890	ENSMUST00000202890.2	TEC
ENSMUSG00000106451	ENSMUSG00000106451.2	ENSMUST00000196920	ENSMUST00000196920.2	TEC
ENSMUSG00000105761	ENSMUSG00000105761.2	ENSMUST00000197792	ENSMUST00000197792.2	TEC
ENSMUSG00000105088	ENSMUSG00000105088.2	ENSMUST00000195986	ENSMUST00000195986.2	processed_pseudogene
ENSMUSG00000106189	ENSMUSG00000106189.2	ENSMUST00000196547	ENSMUST00000196547.2	processed_pseudogene
ENSMUSG00000107208	ENSMUSG00000107208.2	ENSMUST00000201492	ENSMUST00000201492.2	TEC
ENSMUSG00000107234	ENSMUSG00000107234.2	ENSMUST00000202838	ENSMUST00000202838.2	TEC
ENSMUSG00000106295	ENSMUSG00000106295.2	ENSMUST00000197280	ENSMUST00000197280.2	processed_pseudogene
ENSMUSG00000107363	ENSMUSG00000107363.2	ENSMUST00000202552	ENSMUST00000202552.2	TEC
ENSMUSG00000106673	ENSMUSG00000106673.2	ENSMUST00000202498	ENSMUST00000202498.2	TEC
ENSMUSG00000106753	ENSMUSG00000106753.2	ENSMUST00000200980	ENSMUST00000200980.2	TEC
ENSMUSG00000107312	ENSMUSG00000107312.2	ENSMUST00000201812	ENSMUST00000201812.2	TEC
ENSMUSG00000107148	ENSMUSG00000107148.2	ENSMUST00000202425	ENSMUST00000202425.2	TEC
ENSMUSG00000106986	ENSMUSG00000106986.2	ENSMUST00000202469	ENSMUST00000202469.2	TEC
ENSMUSG00000107291	ENSMUSG00000107291.2	ENSMUST00000201115	ENSMUST00000201115.2	TEC
ENSMUSG00000098200	ENSMUSG00000098200.2	ENSMUST00000182220	ENSMUST00000182220.2	processed_pseudogene
ENSMUSG00000104926	ENSMUSG00000104926.3	ENSMUST00000198991	ENSMUST00000198991.3	miRNA
ENSMUSG00000091905	ENSMUSG00000091905.4	ENSMUST00000167639	ENSMUST00000167639.4	processed_pseudogene
ENSMUSG00000100119	ENSMUSG00000100119.2	ENSMUST00000190204	ENSMUST00000190204.2	lncRNA
ENSMUSG00000098433	ENSMUSG00000098433.3	ENSMUST00000184391	ENSMUST00000184391.3	miRNA
ENSMUSG00000090965	ENSMUSG00000090965.2	ENSMUST00000164379	ENSMUST00000164379.2	lncRNA
ENSMUSG00000109575	ENSMUSG00000109575.2	ENSMUST00000208469	ENSMUST00000208469.2	TEC
ENSMUSG00000091474	ENSMUSG00000091474.3	ENSMUST00000205587	ENSMUST00000205587.2	protein_coding
ENSMUSG00000091474	ENSMUSG00000091474.3	ENSMUST00000163475	ENSMUST00000163475.3	protein_coding
ENSMUSG00000091474	ENSMUSG00000091474.3	ENSMUST00000205721	ENSMUST00000205721.2	protein_coding
ENSMUSG00000091474	ENSMUSG00000091474.3	ENSMUST00000205433	ENSMUST00000205433.2	protein_coding
ENSMUSG00000091474	ENSMUSG00000091474.3	ENSMUST00000206985	ENSMUST00000206985.2	protein_coding
ENSMUSG00000091474	ENSMUSG00000091474.3	ENSMUST00000206757	ENSMUST00000206757.2	protein_coding
ENSMUSG00000093539	ENSMUSG00000093539.3	ENSMUST00000175989	ENSMUST00000175989.3	miRNA
ENSMUSG00000103437	ENSMUSG00000103437.2	ENSMUST00000192941	ENSMUST00000192941.2	TEC
ENSMUSG00000099774	ENSMUSG00000099774.2	ENSMUST00000190179	ENSMUST00000190179.2	lncRNA
ENSMUSG00000096231	ENSMUSG00000096231.3	ENSMUST00000177935	ENSMUST00000177935.3	snoRNA
ENSMUSG00000103151	ENSMUSG00000103151.2	ENSMUST00000192646	ENSMUST00000192646.2	TEC
ENSMUSG00000102352	ENSMUSG00000102352.2	ENSMUST00000192379	ENSMUST00000192379.2	TEC
ENSMUSG00000102153	ENSMUSG00000102153.2	ENSMUST00000194812	ENSMUST00000194812.2	TEC
ENSMUSG00000102850	ENSMUSG00000102850.2	ENSMUST00000192629	ENSMUST00000192629.2	TEC
ENSMUSG00000091401	ENSMUSG00000091401.2	ENSMUST00000172364	ENSMUST00000172364.2	processed_pseudogene
ENSMUSG00000091004	ENSMUSG00000091004.3	ENSMUST00000165001	ENSMUST00000165001.3	processed_pseudogene
ENSMUSG00000103367	ENSMUSG00000103367.2	ENSMUST00000194617	ENSMUST00000194617.2	processed_pseudogene
ENSMUSG00000093652	ENSMUSG00000093652.3	ENSMUST00000176474	ENSMUST00000176474.3	unprocessed_pseudogene
ENSMUSG00000103584	ENSMUSG00000103584.2	ENSMUST00000193938	ENSMUST00000193938.2	unprocessed_pseudogene
ENSMUSG00000102475	ENSMUSG00000102475.2	ENSMUST00000192665	ENSMUST00000192665.2	processed_pseudogene
ENSMUSG00000093820	ENSMUSG00000093820.2	ENSMUST00000163607	ENSMUST00000163607.2	protein_coding
ENSMUSG00000107624	ENSMUSG00000107624.2	ENSMUST00000203186	ENSMUST00000203186.2	TEC
ENSMUSG00000107835	ENSMUSG00000107835.2	ENSMUST00000204286	ENSMUST00000204286.2	TEC
ENSMUSG00000107719	ENSMUSG00000107719.2	ENSMUST00000204640	ENSMUST00000204640.2	TEC
ENSMUSG00000107966	ENSMUSG00000107966.2	ENSMUST00000203158	ENSMUST00000203158.2	TEC
ENSMUSG00000093724	ENSMUSG00000093724.2	ENSMUST00000175794	ENSMUST00000175794.2	unprocessed_pseudogene
ENSMUSG00000095486	ENSMUSG00000095486.3	ENSMUST00000170808	ENSMUST00000170808.3	protein_coding
ENSMUSG00000095486	ENSMUSG00000095486.3	ENSMUST00000232854	ENSMUST00000232854.2	protein_coding
ENSMUSG00000102211	ENSMUSG00000102211.2	ENSMUST00000195566	ENSMUST00000195566.2	TEC
ENSMUSG00000092550	ENSMUSG00000092550.3	ENSMUST00000173770	ENSMUST00000173770.3	lncRNA
ENSMUSG00000092550	ENSMUSG00000092550.3	ENSMUST00000172796	ENSMUST00000172796.2	lncRNA
ENSMUSG00000090106	ENSMUSG00000090106.2	ENSMUST00000161575	ENSMUST00000161575.2	processed_pseudogene
ENSMUSG00000103251	ENSMUSG00000103251.2	ENSMUST00000191687	ENSMUST00000191687.2	TEC
ENSMUSG00000091844	ENSMUSG00000091844.3	ENSMUST00000238662	ENSMUST00000238662.2	protein_coding
ENSMUSG00000091844	ENSMUSG00000091844.3	ENSMUST00000168641	ENSMUST00000168641.2	protein_coding
ENSMUSG00000091620	ENSMUSG00000091620.4	ENSMUST00000233414	ENSMUST00000233414.2	protein_coding
ENSMUSG00000091620	ENSMUSG00000091620.4	ENSMUST00000172391	ENSMUST00000172391.4	protein_coding
ENSMUSG00000091620	ENSMUSG00000091620.4	ENSMUST00000233267	ENSMUST00000233267.2	protein_coding
ENSMUSG00000091620	ENSMUSG00000091620.4	ENSMUST00000233008	ENSMUST00000233008.2	protein_coding
ENSMUSG00000091620	ENSMUSG00000091620.4	ENSMUST00000233395	ENSMUST00000233395.2	protein_coding
ENSMUSG00000098068	ENSMUSG00000098068.2	ENSMUST00000182688	ENSMUST00000182688.2	processed_pseudogene
ENSMUSG00000106619	ENSMUSG00000106619.2	ENSMUST00000200472	ENSMUST00000200472.2	processed_pseudogene
ENSMUSG00000098038	ENSMUSG00000098038.2	ENSMUST00000183069	ENSMUST00000183069.2	processed_pseudogene
ENSMUSG00000104902	ENSMUSG00000104902.2	ENSMUST00000197350	ENSMUST00000197350.2	processed_pseudogene
ENSMUSG00000107861	ENSMUSG00000107861.2	ENSMUST00000203387	ENSMUST00000203387.2	TEC
ENSMUSG00000103193	ENSMUSG00000103193.2	ENSMUST00000193232	ENSMUST00000193232.2	processed_pseudogene
ENSMUSG00000094672	ENSMUSG00000094672.3	ENSMUST00000162046	ENSMUST00000162046.3	protein_coding
ENSMUSG00000094672	ENSMUSG00000094672.3	ENSMUST00000233160	ENSMUST00000233160.2	protein_coding
ENSMUSG00000094672	ENSMUSG00000094672.3	ENSMUST00000233622	ENSMUST00000233622.2	protein_coding
ENSMUSG00000105307	ENSMUSG00000105307.2	ENSMUST00000196183	ENSMUST00000196183.2	TEC
ENSMUSG00000103154	ENSMUSG00000103154.2	ENSMUST00000191951	ENSMUST00000191951.2	unprocessed_pseudogene
ENSMUSG00000102379	ENSMUSG00000102379.2	ENSMUST00000193516	ENSMUST00000193516.2	lncRNA
ENSMUSG00000108240	ENSMUSG00000108240.2	ENSMUST00000204445	ENSMUST00000204445.2	processed_pseudogene
ENSMUSG00000098611	ENSMUSG00000098611.3	ENSMUST00000183584	ENSMUST00000183584.3	miRNA
ENSMUSG00000100534	ENSMUSG00000100534.2	ENSMUST00000191156	ENSMUST00000191156.2	lncRNA
ENSMUSG00000102904	ENSMUSG00000102904.2	ENSMUST00000193479	ENSMUST00000193479.2	TEC
ENSMUSG00000108198	ENSMUSG00000108198.2	ENSMUST00000204775	ENSMUST00000204775.2	unprocessed_pseudogene
ENSMUSG00000092193	ENSMUSG00000092193.2	ENSMUST00000174687	ENSMUST00000174687.2	processed_pseudogene
ENSMUSG00000092538	ENSMUSG00000092538.2	ENSMUST00000173834	ENSMUST00000173834.2	unprocessed_pseudogene
ENSMUSG00000104618	ENSMUSG00000104618.3	ENSMUST00000196359	ENSMUST00000196359.3	miRNA
ENSMUSG00000104453	ENSMUSG00000104453.2	ENSMUST00000193864	ENSMUST00000193864.2	TEC
ENSMUSG00000092451	ENSMUSG00000092451.4	ENSMUST00000174814	ENSMUST00000174814.2	unprocessed_pseudogene
ENSMUSG00000104391	ENSMUSG00000104391.2	ENSMUST00000192402	ENSMUST00000192402.2	TEC
ENSMUSG00000102133	ENSMUSG00000102133.2	ENSMUST00000193760	ENSMUST00000193760.2	TEC
ENSMUSG00000102749	ENSMUSG00000102749.2	ENSMUST00000194506	ENSMUST00000194506.2	TEC
ENSMUSG00000103163	ENSMUSG00000103163.2	ENSMUST00000194121	ENSMUST00000194121.2	TEC
ENSMUSG00000103646	ENSMUSG00000103646.2	ENSMUST00000195379	ENSMUST00000195379.2	TEC
ENSMUSG00000098671	ENSMUSG00000098671.3	ENSMUST00000184187	ENSMUST00000184187.3	miRNA
ENSMUSG00000102271	ENSMUSG00000102271.2	ENSMUST00000193420	ENSMUST00000193420.2	TEC
ENSMUSG00000102427	ENSMUSG00000102427.2	ENSMUST00000193819	ENSMUST00000193819.2	TEC
ENSMUSG00000090785	ENSMUSG00000090785.2	ENSMUST00000169175	ENSMUST00000169175.2	lncRNA
ENSMUSG00000096630	ENSMUSG00000096630.3	ENSMUST00000032238	ENSMUST00000032238.5	protein_coding
ENSMUSG00000096630	ENSMUSG00000096630.3	ENSMUST00000232707	ENSMUST00000232707.2	protein_coding
ENSMUSG00000096630	ENSMUSG00000096630.3	ENSMUST00000233955	ENSMUST00000233955.2	protein_coding
ENSMUSG00000108309	ENSMUSG00000108309.2	ENSMUST00000205724	ENSMUST00000205724.2	processed_pseudogene
ENSMUSG00000104214	ENSMUSG00000104214.2	ENSMUST00000192073	ENSMUST00000192073.2	TEC
ENSMUSG00000090383	ENSMUSG00000090383.3	ENSMUST00000171671	ENSMUST00000171671.3	protein_coding
ENSMUSG00000090383	ENSMUSG00000090383.3	ENSMUST00000233957	ENSMUST00000233957.2	protein_coding
ENSMUSG00000090383	ENSMUSG00000090383.3	ENSMUST00000233389	ENSMUST00000233389.2	protein_coding
ENSMUSG00000090383	ENSMUSG00000090383.3	ENSMUST00000233147	ENSMUST00000233147.2	protein_coding
ENSMUSG00000090383	ENSMUSG00000090383.3	ENSMUST00000233081	ENSMUST00000233081.2	protein_coding
ENSMUSG00000090383	ENSMUSG00000090383.3	ENSMUST00000233177	ENSMUST00000233177.2	protein_coding
ENSMUSG00000090383	ENSMUSG00000090383.3	ENSMUST00000232976	ENSMUST00000232976.2	protein_coding
ENSMUSG00000102635	ENSMUSG00000102635.2	ENSMUST00000193295	ENSMUST00000193295.2	TEC
ENSMUSG00000102542	ENSMUSG00000102542.2	ENSMUST00000195109	ENSMUST00000195109.2	TEC
ENSMUSG00000095544	ENSMUSG00000095544.2	ENSMUST00000175691	ENSMUST00000175691.2	unprocessed_pseudogene
ENSMUSG00000095349	ENSMUSG00000095349.3	ENSMUST00000179642	ENSMUST00000179642.3	snoRNA
ENSMUSG00000092328	ENSMUSG00000092328.2	ENSMUST00000173861	ENSMUST00000173861.2	unprocessed_pseudogene
ENSMUSG00000098843	ENSMUSG00000098843.2	ENSMUST00000183616	ENSMUST00000183616.2	lncRNA
ENSMUSG00000104897	ENSMUSG00000104897.2	ENSMUST00000200130	ENSMUST00000200130.2	TEC
ENSMUSG00000097713	ENSMUSG00000097713.2	ENSMUST00000181445	ENSMUST00000181445.2	processed_pseudogene
ENSMUSG00000102467	ENSMUSG00000102467.2	ENSMUST00000194946	ENSMUST00000194946.2	TEC
ENSMUSG00000102184	ENSMUSG00000102184.2	ENSMUST00000194479	ENSMUST00000194479.2	TEC
ENSMUSG00000102712	ENSMUSG00000102712.2	ENSMUST00000194275	ENSMUST00000194275.2	TEC
ENSMUSG00000102020	ENSMUSG00000102020.2	ENSMUST00000190463	ENSMUST00000190463.2	lncRNA
ENSMUSG00000092032	ENSMUSG00000092032.3	ENSMUST00000168489	ENSMUST00000168489.3	protein_coding
ENSMUSG00000092032	ENSMUSG00000092032.3	ENSMUST00000233327	ENSMUST00000233327.2	protein_coding
ENSMUSG00000092032	ENSMUSG00000092032.3	ENSMUST00000233456	ENSMUST00000233456.2	protein_coding
ENSMUSG00000092032	ENSMUSG00000092032.3	ENSMUST00000233351	ENSMUST00000233351.2	protein_coding
ENSMUSG00000099256	ENSMUSG00000099256.2	ENSMUST00000183951	ENSMUST00000183951.2	processed_pseudogene
ENSMUSG00000098909	ENSMUSG00000098909.2	ENSMUST00000183960	ENSMUST00000183960.2	processed_pseudogene
ENSMUSG00000107709	ENSMUSG00000107709.2	ENSMUST00000203260	ENSMUST00000203260.2	lncRNA
ENSMUSG00000107465	ENSMUSG00000107465.2	ENSMUST00000203126	ENSMUST00000203126.2	processed_pseudogene
ENSMUSG00000107920	ENSMUSG00000107920.2	ENSMUST00000204795	ENSMUST00000204795.2	processed_pseudogene
ENSMUSG00000107953	ENSMUSG00000107953.2	ENSMUST00000204867	ENSMUST00000204867.2	processed_pseudogene
ENSMUSG00000107845	ENSMUSG00000107845.2	ENSMUST00000205016	ENSMUST00000205016.2	processed_pseudogene
ENSMUSG00000107904	ENSMUSG00000107904.2	ENSMUST00000204977	ENSMUST00000204977.2	processed_pseudogene
ENSMUSG00000103120	ENSMUSG00000103120.2	ENSMUST00000192098	ENSMUST00000192098.2	processed_pseudogene
ENSMUSG00000103136	ENSMUSG00000103136.2	ENSMUST00000194420	ENSMUST00000194420.2	TEC
ENSMUSG00000095079	ENSMUSG00000095079.7	ENSMUST00000194738	ENSMUST00000194738.6	IG_C_gene
ENSMUSG00000095079	ENSMUSG00000095079.7	ENSMUST00000178282	ENSMUST00000178282.3	IG_C_gene
ENSMUSG00000103767	ENSMUSG00000103767.2	ENSMUST00000192759	ENSMUST00000192759.2	TEC
ENSMUSG00000102962	ENSMUSG00000102962.2	ENSMUST00000194233	ENSMUST00000194233.2	IG_C_pseudogene
ENSMUSG00000105095	ENSMUSG00000105095.2	ENSMUST00000199608	ENSMUST00000199608.2	TEC
ENSMUSG00000107432	ENSMUSG00000107432.2	ENSMUST00000204113	ENSMUST00000204113.2	processed_pseudogene
ENSMUSG00000105434	ENSMUSG00000105434.2	ENSMUST00000197944	ENSMUST00000197944.2	TEC
ENSMUSG00000105970	ENSMUSG00000105970.2	ENSMUST00000197656	ENSMUST00000197656.2	TEC
ENSMUSG00000106375	ENSMUSG00000106375.2	ENSMUST00000196562	ENSMUST00000196562.2	TEC
ENSMUSG00000093219	ENSMUSG00000093219.3	ENSMUST00000175478	ENSMUST00000175478.3	miRNA
ENSMUSG00000092972	ENSMUSG00000092972.3	ENSMUST00000175231	ENSMUST00000175231.3	miRNA
ENSMUSG00000104708	ENSMUSG00000104708.2	ENSMUST00000199080	ENSMUST00000199080.2	TEC
ENSMUSG00000101104	ENSMUSG00000101104.7	ENSMUST00000148542	ENSMUST00000148542.8	lncRNA
ENSMUSG00000101104	ENSMUSG00000101104.7	ENSMUST00000134195	ENSMUST00000134195.3	lncRNA
ENSMUSG00000092281	ENSMUSG00000092281.2	ENSMUST00000173370	ENSMUST00000173370.2	processed_pseudogene
ENSMUSG00000093100	ENSMUSG00000093100.3	ENSMUST00000175359	ENSMUST00000175359.3	miRNA
ENSMUSG00000100685	ENSMUSG00000100685.2	ENSMUST00000187716	ENSMUST00000187716.2	lncRNA
ENSMUSG00000090726	ENSMUSG00000090726.5	ENSMUST00000167845	ENSMUST00000167845.5	unprocessed_pseudogene
ENSMUSG00000102090	ENSMUSG00000102090.2	ENSMUST00000165944	ENSMUST00000165944.3	processed_pseudogene
ENSMUSG00000103744	ENSMUSG00000103744.2	ENSMUST00000194334	ENSMUST00000194334.2	TEC
ENSMUSG00000104218	ENSMUSG00000104218.2	ENSMUST00000193186	ENSMUST00000193186.2	processed_pseudogene
ENSMUSG00000103198	ENSMUSG00000103198.2	ENSMUST00000193368	ENSMUST00000193368.2	processed_pseudogene
ENSMUSG00000102832	ENSMUSG00000102832.2	ENSMUST00000192434	ENSMUST00000192434.2	processed_pseudogene
ENSMUSG00000104213	ENSMUSG00000104213.6	ENSMUST00000194162	ENSMUST00000194162.6	IG_C_gene
ENSMUSG00000104213	ENSMUSG00000104213.6	ENSMUST00000192250	ENSMUST00000192250.2	IG_C_gene
ENSMUSG00000102483	ENSMUSG00000102483.3	ENSMUST00000194528	ENSMUST00000194528.3	protein_coding
ENSMUSG00000096578	ENSMUSG00000096578.3	ENSMUST00000177598	ENSMUST00000177598.3	processed_pseudogene
ENSMUSG00000101233	ENSMUSG00000101233.2	ENSMUST00000186570	ENSMUST00000186570.2	lncRNA
ENSMUSG00000109428	ENSMUSG00000109428.2	ENSMUST00000208537	ENSMUST00000208537.2	TEC
ENSMUSG00000099141	ENSMUSG00000099141.3	ENSMUST00000184495	ENSMUST00000184495.3	miRNA
ENSMUSG00000103419	ENSMUSG00000103419.2	ENSMUST00000194419	ENSMUST00000194419.2	unprocessed_pseudogene
ENSMUSG00000105556	ENSMUSG00000105556.2	ENSMUST00000199006	ENSMUST00000199006.2	TEC
